CNAE09;negocio;MES;TRIGGER
267;2;2;B.POSITIVO
267;2;3;C.NEGATIVO
267;2;4;B.POSITIVO
267;2;5;C.NEGATIVO
267;2;6;A.POSITIVO
267;2;7;C.NEGATIVO
267;2;9;C.NEGATIVO
267;2;10;C.NEGATIVO
267;2;11;A.POSITIVO
267;3;2;A.POSITIVO
267;3;5;A.POSITIVO
267;3;6;B.POSITIVO
267;3;7;C.NEGATIVO
267;3;8;C.NEGATIVO
267;3;9;C.NEGATIVO
267;3;10;B.POSITIVO
267;3;11;C.NEGATIVO
267;3;12;D.NEGATIVO
267;5;1;B.POSITIVO
267;5;2;B.POSITIVO
267;5;6;B.POSITIVO
267;5;8;C.NEGATIVO
267;5;10;C.NEGATIVO
267;5;12;C.NEGATIVO
268;3;1;C.NEGATIVO
268;3;4;C.NEGATIVO
268;3;6;B.POSITIVO
268;3;8;D.NEGATIVO
268;3;10;B.POSITIVO
268;3;11;A.POSITIVO
272;5;4;B.POSITIVO
272;5;5;B.POSITIVO
272;5;8;C.NEGATIVO
272;5;9;C.NEGATIVO
272;5;12;B.POSITIVO
274;0;1;C.NEGATIVO
274;0;5;C.NEGATIVO
274;0;6;C.NEGATIVO
274;0;7;B.POSITIVO
274;0;8;C.NEGATIVO
274;0;10;B.POSITIVO
274;0;11;B.POSITIVO
274;1;1;B.POSITIVO
274;1;3;B.POSITIVO
274;1;8;C.NEGATIVO
274;1;9;C.NEGATIVO
274;2;3;B.POSITIVO
274;2;4;B.POSITIVO
274;2;8;C.NEGATIVO
274;2;9;C.NEGATIVO
274;2;11;B.POSITIVO
274;2;12;C.NEGATIVO
274;3;1;B.POSITIVO
274;3;2;B.POSITIVO
274;3;8;D.NEGATIVO
274;4;2;A.POSITIVO
274;4;8;C.NEGATIVO
274;4;12;C.NEGATIVO
274;5;2;B.POSITIVO
274;5;8;C.NEGATIVO
279;0;4;B.POSITIVO
279;0;6;B.POSITIVO
279;0;8;D.NEGATIVO
279;0;9;C.NEGATIVO
279;0;10;A.POSITIVO
279;0;11;B.POSITIVO
279;0;12;C.NEGATIVO
279;1;8;C.NEGATIVO
279;1;10;B.POSITIVO
279;2;2;B.POSITIVO
279;2;4;C.NEGATIVO
279;2;8;C.NEGATIVO
279;2;11;A.POSITIVO
279;2;12;C.NEGATIVO
279;3;1;B.POSITIVO
279;3;8;C.NEGATIVO
279;3;10;B.POSITIVO
279;3;12;C.NEGATIVO
279;4;1;B.POSITIVO
279;4;5;C.NEGATIVO
279;4;8;C.NEGATIVO
279;5;2;B.POSITIVO
279;5;3;B.POSITIVO
279;5;8;C.NEGATIVO
283;1;10;B.POSITIVO
283;2;4;C.NEGATIVO
283;2;8;C.NEGATIVO
283;2;10;B.POSITIVO
283;3;3;B.POSITIVO
283;3;8;C.NEGATIVO
283;3;10;B.POSITIVO
283;4;2;B.POSITIVO
283;4;8;C.NEGATIVO
283;4;10;B.POSITIVO
283;4;12;C.NEGATIVO
283;5;8;C.NEGATIVO
291;1;1;C.NEGATIVO
291;1;2;B.POSITIVO
291;1;5;B.POSITIVO
291;2;1;B.POSITIVO
291;2;4;A.POSITIVO
291;2;5;A.POSITIVO
291;2;8;C.NEGATIVO
291;2;9;C.NEGATIVO
291;2;12;D.NEGATIVO
291;4;1;B.POSITIVO
291;4;3;B.POSITIVO
291;4;4;B.POSITIVO
291;4;5;B.POSITIVO
291;4;10;C.NEGATIVO
291;5;1;C.NEGATIVO
291;5;3;B.POSITIVO
291;5;8;C.NEGATIVO
291;5;9;B.POSITIVO
291;5;10;B.POSITIVO
292;0;1;C.NEGATIVO
292;0;5;C.NEGATIVO
292;0;7;B.POSITIVO
292;0;8;C.NEGATIVO
292;0;11;A.POSITIVO
292;1;2;B.POSITIVO
292;1;3;B.POSITIVO
292;1;8;C.NEGATIVO
292;1;12;C.NEGATIVO
292;2;2;B.POSITIVO
292;2;8;C.NEGATIVO
292;2;10;B.POSITIVO
292;3;3;B.POSITIVO
292;3;8;C.NEGATIVO
292;3;10;B.POSITIVO
292;4;1;B.POSITIVO
292;4;2;B.POSITIVO
292;4;3;B.POSITIVO
292;4;8;C.NEGATIVO
292;5;2;B.POSITIVO
292;5;7;B.POSITIVO
292;5;8;C.NEGATIVO
302;1;2;B.POSITIVO
302;1;3;A.POSITIVO
302;1;7;B.POSITIVO
302;1;8;C.NEGATIVO
302;1;10;C.NEGATIVO
302;1;12;C.NEGATIVO
302;3;1;A.POSITIVO
302;3;2;A.POSITIVO
302;3;3;B.POSITIVO
302;3;4;C.NEGATIVO
302;3;5;D.NEGATIVO
302;3;6;C.NEGATIVO
302;3;8;D.NEGATIVO
302;3;9;C.NEGATIVO
302;5;1;B.POSITIVO
302;5;2;B.POSITIVO
302;5;8;C.NEGATIVO
303;0;1;C.NEGATIVO
303;0;2;C.NEGATIVO
303;0;3;C.NEGATIVO
303;0;4;B.POSITIVO
303;0;6;C.NEGATIVO
303;0;7;A.POSITIVO
303;0;10;C.NEGATIVO
303;0;12;B.POSITIVO
303;3;1;D.NEGATIVO
303;3;2;B.POSITIVO
303;3;3;A.POSITIVO
303;3;4;B.POSITIVO
303;3;5;A.POSITIVO
303;3;6;C.NEGATIVO
303;3;8;D.NEGATIVO
303;3;9;C.NEGATIVO
303;3;11;C.NEGATIVO
303;3;12;C.NEGATIVO
303;4;1;B.POSITIVO
303;4;2;C.NEGATIVO
303;4;4;B.POSITIVO
303;4;5;B.POSITIVO
303;4;6;B.POSITIVO
303;4;7;C.NEGATIVO
303;4;8;D.NEGATIVO
303;4;11;D.NEGATIVO
303;5;1;C.NEGATIVO
303;5;3;B.POSITIVO
303;5;8;C.NEGATIVO
303;5;11;B.POSITIVO
311;0;2;B.POSITIVO
311;0;8;C.NEGATIVO
311;1;7;B.POSITIVO
311;1;8;C.NEGATIVO
311;1;12;C.NEGATIVO
311;2;5;B.POSITIVO
311;2;6;B.POSITIVO
311;2;7;C.NEGATIVO
311;2;8;C.NEGATIVO
311;2;9;C.NEGATIVO
311;3;1;B.POSITIVO
311;3;3;B.POSITIVO
311;3;8;C.NEGATIVO
311;3;12;C.NEGATIVO
311;4;1;B.POSITIVO
311;4;2;B.POSITIVO
311;4;3;B.POSITIVO
311;4;8;C.NEGATIVO
311;5;2;B.POSITIVO
311;5;5;C.NEGATIVO
311;5;8;C.NEGATIVO
321;0;1;C.NEGATIVO
321;0;2;B.POSITIVO
321;0;3;B.POSITIVO
321;0;4;D.NEGATIVO
321;0;6;C.NEGATIVO
321;0;7;C.NEGATIVO
321;0;8;D.NEGATIVO
321;0;9;A.POSITIVO
321;0;10;C.NEGATIVO
321;1;2;B.POSITIVO
321;1;3;B.POSITIVO
321;1;4;B.POSITIVO
321;1;7;C.NEGATIVO
321;1;8;C.NEGATIVO
321;1;12;C.NEGATIVO
321;3;1;A.POSITIVO
321;3;2;B.POSITIVO
321;3;3;B.POSITIVO
321;3;5;C.NEGATIVO
321;3;6;B.POSITIVO
321;3;8;C.NEGATIVO
321;3;9;D.NEGATIVO
321;3;10;D.NEGATIVO
321;3;11;D.NEGATIVO
321;3;12;C.NEGATIVO
321;4;5;B.POSITIVO
321;4;7;C.NEGATIVO
321;4;8;C.NEGATIVO
321;5;2;A.POSITIVO
321;5;5;A.POSITIVO
321;5;6;B.POSITIVO
321;5;8;D.NEGATIVO
321;5;10;C.NEGATIVO
322;1;2;B.POSITIVO
322;1;4;C.NEGATIVO
322;1;8;D.NEGATIVO
322;1;10;B.POSITIVO
322;3;5;C.NEGATIVO
322;3;6;B.POSITIVO
322;3;8;C.NEGATIVO
322;3;9;C.NEGATIVO
322;3;10;A.POSITIVO
322;3;11;B.POSITIVO
322;4;2;B.POSITIVO
322;4;4;B.POSITIVO
322;4;6;C.NEGATIVO
322;4;8;D.NEGATIVO
322;4;9;B.POSITIVO
322;4;11;C.NEGATIVO
322;5;1;A.POSITIVO
322;5;2;A.POSITIVO
322;5;3;B.POSITIVO
322;5;4;C.NEGATIVO
322;5;5;C.NEGATIVO
322;5;7;C.NEGATIVO
322;5;8;D.NEGATIVO
322;5;10;C.NEGATIVO
322;5;11;C.NEGATIVO
323;0;7;A.POSITIVO
323;0;8;D.NEGATIVO
323;0;9;C.NEGATIVO
323;0;10;B.POSITIVO
323;1;2;B.POSITIVO
323;1;4;C.NEGATIVO
323;1;7;C.NEGATIVO
323;1;8;C.NEGATIVO
323;1;11;B.POSITIVO
323;1;12;B.POSITIVO
323;2;1;A.POSITIVO
323;2;2;A.POSITIVO
323;2;4;C.NEGATIVO
323;2;5;D.NEGATIVO
323;2;6;C.NEGATIVO
323;2;7;C.NEGATIVO
323;2;8;C.NEGATIVO
323;3;2;B.POSITIVO
323;3;4;B.POSITIVO
323;3;8;D.NEGATIVO
323;3;11;B.POSITIVO
323;3;12;C.NEGATIVO
323;4;2;B.POSITIVO
323;4;3;B.POSITIVO
323;4;7;C.NEGATIVO
323;4;8;D.NEGATIVO
323;4;10;A.POSITIVO
323;4;12;D.NEGATIVO
323;5;2;A.POSITIVO
323;5;8;C.NEGATIVO
323;5;12;C.NEGATIVO
324;0;1;C.NEGATIVO
324;0;2;A.POSITIVO
324;0;4;A.POSITIVO
324;0;6;C.NEGATIVO
324;0;7;C.NEGATIVO
324;0;8;D.NEGATIVO
324;0;9;C.NEGATIVO
324;0;10;C.NEGATIVO
324;0;12;B.POSITIVO
324;1;1;B.POSITIVO
324;1;3;B.POSITIVO
324;1;8;D.NEGATIVO
324;2;1;A.POSITIVO
324;2;4;B.POSITIVO
324;2;8;C.NEGATIVO
324;3;8;C.NEGATIVO
324;3;9;B.POSITIVO
324;4;2;B.POSITIVO
324;4;7;C.NEGATIVO
324;4;8;D.NEGATIVO
324;4;9;B.POSITIVO
324;4;12;B.POSITIVO
324;5;8;C.NEGATIVO
325;0;6;C.NEGATIVO
325;0;8;C.NEGATIVO
325;0;10;B.POSITIVO
325;1;2;B.POSITIVO
325;1;8;C.NEGATIVO
325;1;10;B.POSITIVO
325;2;2;B.POSITIVO
325;2;8;D.NEGATIVO
325;2;9;C.NEGATIVO
325;2;10;B.POSITIVO
325;2;11;B.POSITIVO
325;3;2;B.POSITIVO
325;3;3;B.POSITIVO
325;3;8;C.NEGATIVO
325;3;10;B.POSITIVO
325;4;1;B.POSITIVO
325;4;2;B.POSITIVO
325;4;3;B.POSITIVO
325;4;8;D.NEGATIVO
325;5;1;B.POSITIVO
325;5;2;B.POSITIVO
325;5;8;C.NEGATIVO
332;0;2;B.POSITIVO
332;0;3;C.NEGATIVO
332;0;4;C.NEGATIVO
332;0;5;C.NEGATIVO
332;0;6;B.POSITIVO
332;0;7;B.POSITIVO
332;0;8;C.NEGATIVO
332;0;9;D.NEGATIVO
332;0;12;A.POSITIVO
332;1;9;B.POSITIVO
332;2;3;B.POSITIVO
332;2;8;C.NEGATIVO
332;3;1;B.POSITIVO
332;3;8;C.NEGATIVO
332;4;1;B.POSITIVO
332;4;2;A.POSITIVO
332;4;3;B.POSITIVO
332;4;6;C.NEGATIVO
332;4;8;C.NEGATIVO
332;4;9;C.NEGATIVO
332;5;3;B.POSITIVO
332;5;6;B.POSITIVO
332;5;8;C.NEGATIVO
353;0;1;B.POSITIVO
353;0;2;B.POSITIVO
353;0;3;C.NEGATIVO
353;0;4;C.NEGATIVO
353;0;5;B.POSITIVO
353;0;6;A.POSITIVO
353;0;8;D.NEGATIVO
353;0;9;C.NEGATIVO
353;0;11;C.NEGATIVO
353;1;4;B.POSITIVO
353;1;6;C.NEGATIVO
353;1;12;B.POSITIVO
353;2;1;B.POSITIVO
353;2;2;A.POSITIVO
353;2;3;B.POSITIVO
353;2;5;C.NEGATIVO
353;2;8;C.NEGATIVO
353;2;11;C.NEGATIVO
353;3;1;B.POSITIVO
353;3;6;C.NEGATIVO
353;3;7;C.NEGATIVO
353;3;8;D.NEGATIVO
353;3;9;B.POSITIVO
353;3;11;B.POSITIVO
353;4;1;C.NEGATIVO
353;4;2;C.NEGATIVO
353;4;4;C.NEGATIVO
353;4;5;B.POSITIVO
353;4;8;C.NEGATIVO
353;4;9;B.POSITIVO
353;4;10;B.POSITIVO
353;4;12;B.POSITIVO
353;5;1;B.POSITIVO
353;5;5;B.POSITIVO
353;5;6;B.POSITIVO
353;5;8;C.NEGATIVO
353;5;9;C.NEGATIVO
411;0;8;C.NEGATIVO
411;1;2;B.POSITIVO
411;1;8;C.NEGATIVO
411;2;2;B.POSITIVO
411;2;8;C.NEGATIVO
411;3;2;B.POSITIVO
411;3;8;C.NEGATIVO
411;4;8;C.NEGATIVO
411;5;2;B.POSITIVO
411;5;8;C.NEGATIVO
433;1;2;C.NEGATIVO
451;1;3;B.POSITIVO
451;1;8;C.NEGATIVO
451;1;9;B.POSITIVO
452;0;2;B.POSITIVO
452;0;8;C.NEGATIVO
452;1;8;C.NEGATIVO
452;1;10;B.POSITIVO
452;2;8;C.NEGATIVO
452;3;8;C.NEGATIVO
452;4;8;C.NEGATIVO
452;5;8;C.NEGATIVO
454;0;8;C.NEGATIVO
454;1;8;C.NEGATIVO
454;2;1;B.POSITIVO
454;2;2;B.POSITIVO
454;2;8;C.NEGATIVO
454;3;1;B.POSITIVO
454;3;2;B.POSITIVO
454;3;8;C.NEGATIVO
454;4;1;B.POSITIVO
454;4;2;B.POSITIVO
454;4;8;C.NEGATIVO
454;4;11;C.NEGATIVO
454;5;8;C.NEGATIVO
461;1;1;B.POSITIVO
461;1;8;C.NEGATIVO
463;1;4;A.POSITIVO
463;1;7;C.NEGATIVO
463;1;8;C.NEGATIVO
463;1;11;B.POSITIVO
469;0;2;B.POSITIVO
469;0;8;C.NEGATIVO
469;1;2;B.POSITIVO
469;1;8;C.NEGATIVO
469;2;8;C.NEGATIVO
469;3;8;C.NEGATIVO
469;4;8;C.NEGATIVO
469;5;2;B.POSITIVO
469;5;8;C.NEGATIVO
473;0;2;B.POSITIVO
473;0;4;C.NEGATIVO
473;0;8;C.NEGATIVO
473;1;1;B.POSITIVO
473;1;8;C.NEGATIVO
473;2;1;A.POSITIVO
473;2;8;C.NEGATIVO
473;3;2;B.POSITIVO
473;3;3;B.POSITIVO
473;3;8;C.NEGATIVO
473;4;8;C.NEGATIVO
473;4;10;B.POSITIVO
473;5;2;B.POSITIVO
473;5;8;C.NEGATIVO
491;5;3;A.POSITIVO
491;5;8;C.NEGATIVO
492;5;2;A.POSITIVO
492;5;3;A.POSITIVO
492;5;4;C.NEGATIVO
492;5;5;C.NEGATIVO
492;5;6;C.NEGATIVO
492;5;7;C.NEGATIVO
492;5;8;D.NEGATIVO
492;5;10;A.POSITIVO
495;1;2;B.POSITIVO
495;1;4;C.NEGATIVO
495;1;6;A.POSITIVO
495;1;7;C.NEGATIVO
495;1;8;B.POSITIVO
495;1;9;C.NEGATIVO
495;4;2;B.POSITIVO
495;4;3;B.POSITIVO
495;4;9;C.NEGATIVO
495;4;10;C.NEGATIVO
495;5;4;B.POSITIVO
495;5;6;C.NEGATIVO
495;5;8;D.NEGATIVO
501;1;1;C.NEGATIVO
501;1;2;B.POSITIVO
501;1;3;B.POSITIVO
501;1;4;B.POSITIVO
501;1;8;C.NEGATIVO
501;1;9;C.NEGATIVO
501;2;1;B.POSITIVO
501;2;3;A.POSITIVO
501;2;6;C.NEGATIVO
501;2;8;C.NEGATIVO
501;2;9;C.NEGATIVO
501;2;11;C.NEGATIVO
501;2;12;B.POSITIVO
501;3;3;B.POSITIVO
501;3;7;C.NEGATIVO
501;3;8;C.NEGATIVO
501;3;11;B.POSITIVO
501;3;12;C.NEGATIVO
501;4;3;A.POSITIVO
501;4;7;B.POSITIVO
501;4;8;C.NEGATIVO
501;4;10;D.NEGATIVO
501;4;12;C.NEGATIVO
501;5;2;B.POSITIVO
501;5;3;B.POSITIVO
501;5;4;C.NEGATIVO
501;5;8;C.NEGATIVO
501;5;11;B.POSITIVO
502;0;1;C.NEGATIVO
502;0;2;C.NEGATIVO
502;0;4;B.POSITIVO
502;0;5;C.NEGATIVO
502;0;6;A.POSITIVO
502;0;7;A.POSITIVO
502;0;8;D.NEGATIVO
502;0;11;B.POSITIVO
502;2;1;B.POSITIVO
502;2;2;B.POSITIVO
502;2;6;B.POSITIVO
502;2;8;C.NEGATIVO
502;2;11;C.NEGATIVO
502;3;3;B.POSITIVO
502;3;7;C.NEGATIVO
502;3;8;C.NEGATIVO
502;3;9;B.POSITIVO
502;4;3;A.POSITIVO
502;4;6;C.NEGATIVO
502;4;8;C.NEGATIVO
502;5;2;B.POSITIVO
502;5;5;C.NEGATIVO
502;5;8;C.NEGATIVO
502;5;11;B.POSITIVO
503;1;1;B.POSITIVO
503;1;5;C.NEGATIVO
503;1;6;C.NEGATIVO
503;1;7;B.POSITIVO
503;1;8;C.NEGATIVO
503;1;9;B.POSITIVO
503;1;11;C.NEGATIVO
503;2;1;A.POSITIVO
503;2;2;A.POSITIVO
503;2;5;C.NEGATIVO
503;2;6;C.NEGATIVO
503;2;8;C.NEGATIVO
503;3;1;C.NEGATIVO
503;3;4;A.POSITIVO
503;3;8;C.NEGATIVO
503;3;9;A.POSITIVO
503;3;11;C.NEGATIVO
503;3;12;C.NEGATIVO
503;4;1;B.POSITIVO
503;4;2;A.POSITIVO
503;4;8;C.NEGATIVO
503;4;9;C.NEGATIVO
503;4;11;B.POSITIVO
503;4;12;C.NEGATIVO
504;1;1;B.POSITIVO
504;1;6;C.NEGATIVO
504;1;8;B.POSITIVO
504;1;12;C.NEGATIVO
504;3;1;C.NEGATIVO
504;3;2;B.POSITIVO
504;3;3;A.POSITIVO
504;3;5;B.POSITIVO
504;3;6;C.NEGATIVO
504;3;7;B.POSITIVO
504;3;8;C.NEGATIVO
504;3;9;C.NEGATIVO
504;3;10;C.NEGATIVO
504;4;1;B.POSITIVO
504;4;2;B.POSITIVO
504;4;5;C.NEGATIVO
504;4;7;C.NEGATIVO
504;4;9;B.POSITIVO
504;4;11;C.NEGATIVO
511;1;2;A.POSITIVO
511;1;5;A.POSITIVO
511;1;8;C.NEGATIVO
511;1;10;C.NEGATIVO
511;3;2;A.POSITIVO
511;3;4;B.POSITIVO
511;3;5;C.NEGATIVO
511;3;6;C.NEGATIVO
511;3;8;C.NEGATIVO
511;3;9;C.NEGATIVO
511;3;10;C.NEGATIVO
511;4;1;C.NEGATIVO
511;4;2;A.POSITIVO
511;4;6;C.NEGATIVO
511;4;8;C.NEGATIVO
511;4;10;C.NEGATIVO
511;4;11;A.POSITIVO
511;5;8;C.NEGATIVO
521;0;2;B.POSITIVO
521;0;8;D.NEGATIVO
521;1;2;B.POSITIVO
521;1;3;B.POSITIVO
521;1;8;C.NEGATIVO
521;2;2;B.POSITIVO
521;2;5;C.NEGATIVO
521;2;8;C.NEGATIVO
521;2;12;C.NEGATIVO
521;3;8;C.NEGATIVO
521;3;10;B.POSITIVO
521;4;8;C.NEGATIVO
521;5;1;B.POSITIVO
521;5;8;C.NEGATIVO
521;5;10;B.POSITIVO
531;5;2;B.POSITIVO
531;5;6;C.NEGATIVO
531;5;9;A.POSITIVO
531;5;11;C.NEGATIVO
531;5;12;C.NEGATIVO
532;0;1;B.POSITIVO
532;0;3;A.POSITIVO
532;0;8;C.NEGATIVO
532;0;9;C.NEGATIVO
532;0;10;C.NEGATIVO
532;0;12;C.NEGATIVO
532;1;3;B.POSITIVO
532;2;1;B.POSITIVO
532;2;2;B.POSITIVO
532;2;3;B.POSITIVO
532;2;8;C.NEGATIVO
532;2;10;B.POSITIVO
532;3;1;B.POSITIVO
532;3;2;B.POSITIVO
532;3;8;C.NEGATIVO
532;4;2;B.POSITIVO
532;4;8;C.NEGATIVO
532;5;3;A.POSITIVO
532;5;8;C.NEGATIVO
551;0;2;B.POSITIVO
551;0;8;C.NEGATIVO
551;1;2;B.POSITIVO
551;1;8;C.NEGATIVO
551;2;1;B.POSITIVO
551;2;2;B.POSITIVO
551;2;8;C.NEGATIVO
551;3;1;B.POSITIVO
551;3;2;B.POSITIVO
551;3;8;C.NEGATIVO
551;4;1;B.POSITIVO
551;4;8;C.NEGATIVO
551;5;8;C.NEGATIVO
552;0;7;B.POSITIVO
552;0;11;C.NEGATIVO
552;1;2;B.POSITIVO
552;1;3;B.POSITIVO
552;1;8;C.NEGATIVO
552;1;12;C.NEGATIVO
552;2;2;B.POSITIVO
552;2;3;B.POSITIVO
552;2;8;C.NEGATIVO
552;3;1;B.POSITIVO
552;3;2;B.POSITIVO
552;3;4;C.NEGATIVO
552;3;8;C.NEGATIVO
552;4;1;B.POSITIVO
552;4;5;B.POSITIVO
552;4;8;C.NEGATIVO
552;5;2;B.POSITIVO
552;5;8;C.NEGATIVO
552;5;12;B.POSITIVO
553;0;2;B.POSITIVO
553;0;3;B.POSITIVO
553;0;4;C.NEGATIVO
553;0;5;C.NEGATIVO
553;0;7;C.NEGATIVO
553;1;1;B.POSITIVO
553;1;2;B.POSITIVO
553;1;8;C.NEGATIVO
553;2;2;B.POSITIVO
553;3;1;B.POSITIVO
553;3;2;B.POSITIVO
553;3;8;C.NEGATIVO
553;4;1;B.POSITIVO
553;4;2;A.POSITIVO
553;4;8;C.NEGATIVO
553;4;9;C.NEGATIVO
553;4;11;C.NEGATIVO
553;4;12;C.NEGATIVO
553;5;1;B.POSITIVO
553;5;2;B.POSITIVO
553;5;3;A.POSITIVO
553;5;4;C.NEGATIVO
553;5;5;C.NEGATIVO
553;5;7;C.NEGATIVO
553;5;8;D.NEGATIVO
553;5;10;B.POSITIVO
559;0;3;B.POSITIVO
559;0;7;B.POSITIVO
559;0;8;C.NEGATIVO
559;1;2;B.POSITIVO
559;1;8;C.NEGATIVO
559;2;1;A.POSITIVO
559;2;4;B.POSITIVO
559;2;8;C.NEGATIVO
559;2;11;C.NEGATIVO
559;2;12;C.NEGATIVO
559;3;1;B.POSITIVO
559;3;2;B.POSITIVO
559;3;4;B.POSITIVO
559;3;8;C.NEGATIVO
559;4;4;B.POSITIVO
559;4;8;C.NEGATIVO
559;4;11;C.NEGATIVO
559;5;8;C.NEGATIVO
561;0;2;B.POSITIVO
561;0;8;C.NEGATIVO
561;1;8;C.NEGATIVO
561;2;8;C.NEGATIVO
561;3;2;B.POSITIVO
561;3;8;C.NEGATIVO
561;4;1;B.POSITIVO
561;4;8;C.NEGATIVO
561;5;8;C.NEGATIVO
563;0;3;B.POSITIVO
563;0;8;C.NEGATIVO
563;1;8;C.NEGATIVO
563;1;10;B.POSITIVO
563;2;8;C.NEGATIVO
563;2;10;B.POSITIVO
563;2;12;C.NEGATIVO
563;3;1;B.POSITIVO
563;3;8;C.NEGATIVO
563;4;1;B.POSITIVO
563;4;2;B.POSITIVO
563;4;8;C.NEGATIVO
563;4;9;C.NEGATIVO
563;4;12;C.NEGATIVO
563;5;1;B.POSITIVO
563;5;2;B.POSITIVO
563;5;8;C.NEGATIVO
563;5;11;C.NEGATIVO
592;0;1;A.POSITIVO
592;0;3;B.POSITIVO
592;0;4;C.NEGATIVO
592;0;5;D.NEGATIVO
592;0;8;C.NEGATIVO
592;0;10;A.POSITIVO
592;1;2;B.POSITIVO
592;1;3;B.POSITIVO
592;1;7;C.NEGATIVO
592;1;8;C.NEGATIVO
592;1;10;B.POSITIVO
592;2;1;A.POSITIVO
592;2;2;A.POSITIVO
592;2;4;C.NEGATIVO
592;2;5;C.NEGATIVO
592;2;6;C.NEGATIVO
592;2;7;C.NEGATIVO
592;2;8;C.NEGATIVO
592;2;9;B.POSITIVO
592;2;12;C.NEGATIVO
592;3;4;C.NEGATIVO
592;3;5;C.NEGATIVO
592;3;7;B.POSITIVO
592;3;12;C.NEGATIVO
601;0;4;B.POSITIVO
601;0;8;C.NEGATIVO
601;0;9;B.POSITIVO
601;0;12;C.NEGATIVO
601;1;2;B.POSITIVO
601;1;3;B.POSITIVO
601;1;8;C.NEGATIVO
601;2;4;B.POSITIVO
601;2;5;B.POSITIVO
601;2;6;B.POSITIVO
601;2;8;C.NEGATIVO
601;2;10;B.POSITIVO
601;2;11;C.NEGATIVO
601;2;12;C.NEGATIVO
601;3;2;C.NEGATIVO
601;3;3;B.POSITIVO
601;3;4;B.POSITIVO
601;3;5;B.POSITIVO
601;3;7;B.POSITIVO
601;3;8;C.NEGATIVO
601;3;10;C.NEGATIVO
601;3;11;C.NEGATIVO
601;4;1;A.POSITIVO
601;4;2;B.POSITIVO
601;4;3;B.POSITIVO
601;4;8;C.NEGATIVO
601;4;9;C.NEGATIVO
601;4;10;C.NEGATIVO
601;4;12;C.NEGATIVO
601;5;2;B.POSITIVO
601;5;6;C.NEGATIVO
601;5;8;C.NEGATIVO
601;5;12;C.NEGATIVO
602;0;3;B.POSITIVO
602;0;4;C.NEGATIVO
602;0;5;B.POSITIVO
602;0;6;C.NEGATIVO
602;0;8;C.NEGATIVO
602;0;9;C.NEGATIVO
602;0;10;D.NEGATIVO
602;0;11;C.NEGATIVO
602;0;12;A.POSITIVO
602;1;2;B.POSITIVO
602;1;3;A.POSITIVO
602;1;8;C.NEGATIVO
602;1;11;C.NEGATIVO
602;2;1;A.POSITIVO
602;2;2;C.NEGATIVO
602;2;4;C.NEGATIVO
602;2;8;C.NEGATIVO
602;2;12;C.NEGATIVO
602;3;2;A.POSITIVO
602;3;5;B.POSITIVO
602;3;8;C.NEGATIVO
602;3;12;C.NEGATIVO
602;4;1;A.POSITIVO
602;4;3;B.POSITIVO
602;4;6;B.POSITIVO
602;4;7;B.POSITIVO
602;4;8;D.NEGATIVO
602;4;11;D.NEGATIVO
602;4;12;D.NEGATIVO
602;5;2;B.POSITIVO
602;5;3;B.POSITIVO
602;5;4;B.POSITIVO
602;5;8;C.NEGATIVO
611;0;1;C.NEGATIVO
611;0;2;B.POSITIVO
611;0;9;C.NEGATIVO
611;1;2;B.POSITIVO
611;1;3;B.POSITIVO
611;1;5;C.NEGATIVO
611;1;6;C.NEGATIVO
611;1;7;C.NEGATIVO
611;1;8;C.NEGATIVO
611;1;12;B.POSITIVO
611;2;1;B.POSITIVO
611;2;2;B.POSITIVO
611;2;3;C.NEGATIVO
611;2;4;C.NEGATIVO
611;2;8;D.NEGATIVO
611;2;9;B.POSITIVO
611;2;10;A.POSITIVO
611;2;12;C.NEGATIVO
611;3;1;B.POSITIVO
611;3;2;B.POSITIVO
611;4;2;A.POSITIVO
611;4;4;C.NEGATIVO
611;4;5;A.POSITIVO
611;4;6;C.NEGATIVO
611;4;8;C.NEGATIVO
611;4;9;B.POSITIVO
611;4;12;C.NEGATIVO
611;5;1;B.POSITIVO
